index_P,index_sent,words_not_stop
504,1,"['changes', 'standards', 'would', 'include', 'following', 'Establishing', 'equal', 'tolerances', 'number', 'live', 'insects', 'shipments', 'food', 'grains', 'feed', 'grains', 'oilseeds']"
504,2,"['Revising', 'definition', 'infested', 'give', 'equal', 'value', 'insects', 'injurious', 'grain']"
504,3,"['Establishing', 'lower', 'levels', 'infestations']"
504,4,"['infested', 'level', 'would', 'set', 'three', 'live', 'insects', 'per', 'representative', 'sample', 'grams', 'two', 'insects', 'final', 'infestattion', 'level', 'would', 'set', 'one', 'live', 'insects', 'per', 'representative', 'sample']"
504,5,"['Revising', 'definition', 'sample', 'grade', 'adding', 'limit', 'live', 'dead', 'insects', 'per', 'sample']"
504,6,"['Revising', 'definition', 'sample', 'grade', 'wheat', 'adding', 'limit', 'insect', 'damaged', 'kernels', 'per', 'grams', 'wheat']"
504,7,"['department', 'asked', 'public', 'comments', 'proposals', 'April']"
504,8,[]
505,0,[]
505,1,"['Offers', 'received', 'CDT', 'April', 'successful', 'offerors', 'notified', 'April']"
505,2,[]
506,0,"['EC', 'GRANTS', 'TONNES', 'BARLEY', 'FRENCH', 'MAIZE', 'LICENCES', 'REJECTS', 'WHEAT', 'TRADERS', 'EC', 'GRANTS', 'TONNES', 'BARLEY', 'FRENCH', 'MAIZE', 'LICENCES', 'REJECTS', 'WHEAT', 'TRADERS']"
507,0,[]
507,1,"['maximum', 'export', 'rebate', 'barley', 'set', 'Ecus', 'maize', 'Ecus', 'per', 'tonne']"
507,2,[]
507,3,[]
508,0,[]
508,1,[]
508,2,"['said', 'Shultz', 'comments', 'explicitly', 'endorsing', 'subsidized', 'wheat', 'sales', 'USSR', 'noteworthy', 'negative', 'towards', 'action']"
508,3,"['response', 'query', 'State', 'Department', 'position', 'selling', 'subsidized', 'wheat', 'Moscow', 'Shultz', 'told', 'leaders', 'National', 'Association', 'Wheat', 'Growers', 'prices', 'competitive', 'U', 'going', 'trade']"
508,4,"['Soviet', 'Union', 'world', 'largest', 'grain', 'importer', 'bought', 'U', 'wheat', 'year', 'complaining', 'price', 'far', 'world', 'market', 'levels']"
508,5,"['U', 'offer', 'last', 'fall', 'sell', 'Soviets', 'lower', 'priced', 'wheat', 'export', 'enhancement', 'program', 'EEP', 'also', 'rebuffed', 'due', 'price']"
508,6,[]
508,7,"['Intense', 'speculation', 'U', 'might', 'make', 'fresh', 'EEP', 'wheat', 'offer', 'Soviets', 'boosted', 'grain', 'prices', 'significantly', 'recent', 'trading', 'sessions']"
508,8,"['Kansas', 'City', 'hard', 'wheat', 'futures', 'rose', 'another', 'cents', 'midday', 'dlrs', 'per', 'bushel', 'CBT', 'March', 'wheat', 'cents', 'dlrs']"
508,9,[]
508,10,['competitive']
508,11,"['ridiculous', 'say', 'somebody', 'going', 'buy', 'product', 'get', 'thing', 'lower', 'price', 'somewhere', 'else', 'Shultz', 'told', 'farm', 'leaders']"
508,12,[]
508,13,[]
508,14,"['National', 'Wheat', 'Grower', 'officials', 'taking', 'cautious', 'attitude', 'towards', 'secretary', 'comments']"
508,15,[]
508,16,"['Wheat', 'Growers', 'official', 'noted', 'however', 'significance', 'fact', 'seen', 'significant', 'negative', 'commentary', 'idea', 'EEP', 'wheat', 'Soviets']"
508,17,[]
508,18,"['aide', 'USDA', 'undersecretary', 'Daniel', 'Amstutz', 'reported', 'strongly', 'opposed', 'EEP', 'wheat', 'Soviets', 'said', 'Shultz', 'comments', 'consistent', 'Shultz', 'taught', 'years', 'economist', 'said', 'necessarily', 'relate', 'Soviet', 'Union']"
508,19,"['Amstutz', 'could', 'reached', 'comment', 'aide', 'Lyng', 'said', 'Lyng', 'would', 'comment', 'Shultz', 'statements']"
508,20,"['trade', 'sources', 'hopeful', 'Shultz', 'comments', 'may', 'indicate', 'movement', 'towards', 'EEP', 'wheat', 'Moscow']"
508,21,"['say', 'chance']"
508,22,[]
508,23,[]
509,0,[]
509,1,"['said', 'tax', 'applies', 'Spanish', 'sales', 'EC', 'non', 'EC', 'countries', 'alike', 'would', 'longer', 'required', 'exports', 'Spanish', 'ports', 'south', 'Valencia']"
509,2,[]
509,3,"['tax', 'introduced', 'last', 'September', 'time', 'subsidy', 'eight', 'Ecus', 'per', 'tonne', 'brought', 'exports', 'maize', 'Spain', 'EC', 'member', 'countries']"
509,4,[]
509,5,"['sources', 'added', 'Spain', 'received', 'answer', 'committee', 'request', 'tenders', 'opened', 'sale', 'third', 'countries', 'tonnes', 'maize']"
509,6,[]
509,7,[]
509,8,[]
510,0,[]
510,1,[]
510,2,"['EXPORTERS', 'REPORT', 'TONNES', 'CORN', 'SOLD', 'USSR']"
511,0,[]
511,1,[]
511,2,"['EXPORTERS', 'REPORT', 'TONNES', 'CORN', 'SWITCHED', 'UNKNOWN', 'USSR']"
512,0,[]
512,1,[]
512,2,"['EXPORTERS', 'REPORT', 'TONNES', 'CORN', 'SOLD', 'TAIWAN']"
513,0,"['USDA', 'REPORTS', 'CORN', 'SOLD', 'USSR', 'TAIWAN', 'U', 'Agriculture', 'Department', 'said', 'private', 'U', 'exporters', 'reported', 'new', 'sales', 'tonnes', 'corn', 'Soviet', 'Union', 'tonnes', 'corn', 'switched', 'previously', 'announced', 'unknown', 'destinations', 'USSR']"
513,1,[]
513,2,[]
513,3,"['marketing', 'year', 'corn', 'began', 'September']"
513,4,"['Sales', 'corn', 'USSR', 'delivery', 'fourth', 'year', 'agreement', 'ends', 'September', 'total', 'mln', 'tonnes']"
513,5,[]
514,0,[]
514,1,[]
514,2,[]
514,3,"['Wheat', 'Associates', 'said', 'letter', 'U', 'Agriculture', 'Secretary', 'Richard', 'Lyng', 'U', 'Trade', 'Representative', 'Clayton', 'Yeutter']"
514,4,"['Future', 'discussions', 'international', 'wheat', 'trade', 'include', 'three', 'topics', 'commitment', 'privatization', 'government', 'run', 'export', 'trading', 'entities', 'commitment', 'public', 'disclosure', 'sales', 'terms', 'government', 'entities', 'involved', 'recognition', 'supply', 'reductions', 'U', 'kept', 'world', 'prices', 'higher', 'otherwise', 'would', 'two', 'organizations', 'said', 'Australian', 'proposals', 'welcome', 'two', 'organizations', 'said', 'total', 'agreement', 'assessments']"
514,5,[]
514,6,[]
514,7,[]
514,8,[]
514,9,[]
515,0,[]
515,1,[]
515,2,[]
515,3,[]
515,4,"['might', 'come', 'favor', 'go', 'President', 'voice', 'objections']"
515,5,"['official', 'statement', 'clarifying', 'Shultz', 'remarks', 'yesterday', 'leaders', 'National', 'Association', 'Wheat', 'Growers', 'State', 'Department', 'said', 'Secretary', 'Shultz', 'expressed', 'belief', 'whenever', 'possible', 'U', 'grain', 'competitive', 'world', 'markets', 'including', 'Soviet', 'Union']"
515,6,"['Agriculture', 'Department', 'best', 'position', 'determine', 'whether', 'consideration', 'given', 'time', 'extending', 'Soviets', 'subsidy', 'Export', 'Enhancement', 'Program']"
515,7,[]
515,8,"['Everyone', 'government', 'agrees', 'subsidy', 'offered', 'would', 'offer', 'unless', 'firm', 'commitment', 'Soviets', 'would', 'buy']"
515,9,[]
515,10,"['Soviets', 'rejected', 'U', 'offer', 'grounds', 'dlr', 'per', 'tonne', 'subsidy', 'insufficient', 'bring', 'U', 'prices', 'competitive', 'levels']"
515,11,[]
515,12,[]
515,13,[]
515,14,"['Government', 'commodity', 'sources', 'also', 'said', 'elements', 'USDA', 'notably', 'undersecretary', 'Daniel', 'Amstutz', 'remain', 'opposed', 'wheat', 'subsidy', 'Soviets']"
515,15,[]
515,16,[]
516,0,[]
516,1,[]
516,2,"['Wen', 'Wei', 'Po', 'Hong', 'Kong', 'daily', 'close', 'Peking', 'links', 'said', 'drought', 'worst', 'years', 'provinces', 'without', 'adequate', 'rainfall', 'seven', 'months']"
516,3,"['Rice', 'planting', 'threatened', 'eight', 'provinces', 'added']"
516,4,[]
516,5,"['dry', 'weather', 'cut', 'stored', 'water', 'volumes', 'pct', 'compared', 'last', 'March', 'lowered', 'water', 'levels', 'many', 'rivers', 'added']"
516,6,"['resulted', 'reduced', 'hydro', 'electric', 'power', 'causing', 'shortages', 'industry', 'households']"
516,7,[]
516,8,[]
516,9,"['People', 'Daily', 'said', 'Sichuan', 'recorded', 'temperatures', 'three', 'degrees', 'Celsius', 'higher', 'average', 'since', 'early', 'February']"
516,10,"['New', 'China', 'News', 'Agency', 'said', 'average', 'December', 'temperature', 'Harbin', 'northeast', 'six', 'degrees', 'higher', 'last', 'December', 'degrees', 'higher', 'December']"
516,11,[]
516,12,"['many', 'farmers', 'government', 'officials', 'fear', 'present', 'low', 'rainfall', 'yet', 'pose', 'major', 'threat', 'prospect', 'dry', 'autumn', 'winter', 'season', 'wheat', 'crop', 'early', 'stages', 'certainly', 'added']"
516,13,[]
516,14,[]
516,15,"['Accu', 'Weather', 'Inc', 'specialises', 'providing', 'data', 'agriculture', 'shipping', 'interests', 'said', 'El', 'Nino', 'event', 'unique']"
516,16,[]
516,17,[]
516,18,[]
516,19,[]
516,20,"['One', 'effect', 'heat', 'exchange', 'deflect', 'rain', 'bearing', 'clouds', 'away', 'Australia', 'Indonesia', 'Pacific', 'disrupt', 'weather', 'patterns']"
516,21,[]
516,22,[]
516,23,"['May', 'September', 'rains', 'normally', 'provide', 'drought', 'striken', 'areas', 'pct', 'annual', 'rainfall']"
516,24,[]
516,25,[]
516,26,"['year', 'secondary', 'rains', 'usually', 'occur', 'April', 'June', 'although', 'possible', 'stage', 'forecast', 'whether', 'arrive', 'usual']"
516,27,[]
517,0,"['INDIA', 'DETAILS', 'RAIN', 'FLOOD', 'DAMAGE', 'GRAIN', 'Rain', 'floods', 'India', 'last', 'year', 'damaged', 'tonnes', 'grain', 'intended', 'human', 'consumption', 'storage', 'transportation', 'food', 'civil', 'supplies', 'minister', 'H', 'K', 'L', 'Bhagat', 'told', 'Parliament']"
517,1,"['give', 'comparative', 'figures', 'said', 'government', 'owned', 'Food', 'Corporation', 'India', 'FCI', 'yet', 'decided', 'whether', 'grains', 'could', 'used', 'cattle', 'feed']"
517,2,"['Bhagat', 'said', 'FCI', 'total', 'mln', 'tonnes', 'food', 'grains', 'warehouses', 'end']"
517,3,"['asked', 'state', 'governments', 'build', 'warehouses', 'avoid', 'damage', 'grains']"
517,4,[]
518,0,[]
518,1,"['bids', 'wheat', 'rejected']"
518,2,"['However', 'total', 'date', 'mln', 'tonnes', 'still', 'substantially', 'mln', 'licence', 'year', 'ago']"
518,3,[]
518,4,"['facilities', 'maize', 'previous', 'weekly', 'grain', 'export', 'series']"
518,5,[]
519,0,[]
519,1,"['GRAIN', 'ANALYSTS', 'SEE', 'LOWER', 'CORN', 'SOY', 'PLANTING', 'Grain', 'analysts', 'surveyed', 'American', 'Soybean', 'Association', 'ASA', 'projected', 'acreage', 'year', 'mln', 'acres', 'soybeans', 'mln', 'acres', 'corn']"
519,2,"['farmers', 'planted', 'mln', 'acres', 'soybeans', 'mln', 'acres', 'corn', 'according', 'February', 'USDA', 'supply', 'demand', 'report']"
519,3,"['USDA', 'release', 'planting', 'intentions', 'report', 'March']"
519,4,[]
519,5,"['Estimates', 'ranged', 'mln', 'mln', 'acres', 'soybeans', 'mln', 'mln', 'acres', 'corn']"
519,6,[]
519,7,[]
520,0,[]
520,1,"['current', 'plans', 'make', 'major', 'adjustments', 'changes', 'pricing', 'said', 'Bob', 'Sindt', 'USDA', 'assistant', 'deputy', 'administrator', 'commodity', 'operations']"
520,2,"['U', 'grain', 'traders', 'merchandisers', 'said', 'earlier', 'week', 'USDA', 'might', 'act', 'soon', 'reduce', 'cash', 'corn', 'price', 'premium', 'Gulf', 'versus', 'interior', 'price', 'levels', 'dropping', 'ASCS', 'posted', 'prices', 'encourage', 'interior', 'PIK', 'roll', 'movement']"
520,3,"['Sindt', 'denied', 'USDA', 'planning', 'changes']"
520,4,[]
520,5,"['Sindt', 'however', 'rule', 'possiblity', 'implementing', 'minor', 'changes', 'pricing', 'system']"
520,6,[]
520,7,[]
520,8,"['Sindt', 'acknowledged', 'concern', 'voiced', 'USDA', 'price', 'differentials', 'New', 'Orleans', 'Gulf', 'interior', 'markets', 'accurate', 'higher', 'normal', 'barge', 'freight', 'rates']"
520,9,"['said', 'commodity', 'operations', 'deputy', 'administrator', 'Ralph', 'Klopfenstein', 'currently', 'midwest', 'speaking', 'tour', 'meet', 'ASCS', 'oficials', 'Kansas', 'City', 'next', 'week']"
520,10,"['Sindt', 'said', 'number', 'issues', 'discussed', 'meeting', 'including', 'current', 'concern', 'gulf', 'corn', 'premiums']"
520,11,"['defended', 'USDA', 'differentials', 'saying', 'price', 'margins', 'reflect', 'average', 'prices', 'throughout', 'year', 'seasonal', 'factors', 'normally', 'cause', 'prices', 'increase', 'decrease']"
520,12,"['USDA', 'official', 'also', 'said', 'counties', 'use', 'Gulf', 'price', 'grain', 'currently', 'affected', 'high', 'barge', 'freight', 'tariffs', 'increased', 'gulf', 'prices']"
520,13,"['asked', 'USDA', 'emergency', 'storage', 'program', 'allows', 'grain', 'stored', 'barges', 'taking', 'barge', 'space', 'accounting', 'higher', 'freight', 'rates', 'Sindt', 'discounted', 'idea']"
520,14,"['said', 'USDA', 'grain', 'left', 'barges', 'provisions', 'program', 'emptied', 'end', 'March']"
520,15,[]
521,0,"['CONCERN', 'EL', 'NINO', 'PERU', 'USDA', 'REPORT', 'heightened', 'fears', 'El', 'Nino', 'may', 'returning', 'Peru', 'intensity', 'approaching', 'disaster', 'affected', 'weather', 'several', 'continents', 'caused', 'widespread', 'damage', 'floods', 'drought', 'U', 'Agriculture', 'Department', 'officer', 'Lima', 'said', 'field', 'report']"
521,1,[]
521,2,"['However', 'said', 'official', 'sources', 'still', 'believe', 'year', 'El', 'Nino', 'weak', 'moderate', 'intensity']"
521,3,"['EL', 'Nino', 'phenomenon', 'involving', 'shift', 'winds', 'waters', 'pacific']"
521,4,"['USDA', 'report', 'said', 'far', 'El', 'Nino', 'experienced', 'overall', 'negative', 'impact', 'agricultural', 'production']"
521,5,"['Excessive', 'rains', 'Piura', 'Pima', 'cotton', 'area', 'may', 'reduce', 'yields', 'pct', 'due', 'excessive', 'growth', 'early', 'crop', 'cycle']"
521,6,[]
521,7,[]
521,8,"['El', 'Nino', 'picks', 'momentum', 'Peru', 'fishing', 'industry', 'could', 'receive', 'setback']"
521,9,[]
521,10,[]
521,11,"['said', 'still', 'outside', 'chance', 'El', 'Nino', 'intensify', 'carry', 'late', 'March', 'April', 'May', 'causing', 'problems', 'crops', 'approach', 'harvest']"
521,12,[]
521,13,[]
522,0,[]
522,1,"['Grain', 'analyst', 'meteorologist', 'Gail', 'Martell', 'author', 'EF', 'Hutton', 'publication', 'Global', 'Crop', 'News', 'said', 'latest', 'report', 'Soviets', 'may', 'import', 'grain', 'possibly', 'wheat', 'U', 'due', 'potential', 'crop', 'damage']"
522,2,[]
522,3,"['still', 'early', 'talk', 'disastrous', 'losses']"
522,4,"['lot', 'depend', 'spring', 'weather', 'outcome', 'troubled', 'winter', 'grain', 'crop', 'also', 'spring', 'planting']"
522,5,"['Martell', 'said', 'dry', 'weather', 'conditions', 'last', 'fall', 'probably', 'prevented', 'optimal', 'seed', 'germination', 'winter', 'grains']"
522,6,[]
522,7,[]
522,8,"['However', 'noted', 'southern', 'grain', 'belt', 'ample', 'snow', 'cover', 'well', 'insulated', 'majority', 'crop', 'areas', 'severe', 'frost', 'damage']"
522,9,[]
522,10,"['cited', 'number', 'reasons', 'besides', 'possible', 'crop', 'problems', 'might', 'point', 'additional', 'Soviet', 'import', 'demand']"
522,11,"['Last', 'fall', 'dry', 'weather', 'may', 'limit', 'livestock', 'grazing', 'moisture', 'depleted', 'pastures', 'cold', 'winter', 'weather', 'necessitated', 'supplemental', 'feeding', 'keep', 'livestock', 'healthy']"
522,12,"['Martell', 'also', 'skeptical', 'Soviet', 'claim', 'grain', 'harvest', 'mln', 'tonnes', 'said', 'Chernobyl', 'accident', 'may', 'contaminated', 'grain', 'originally', 'thought', 'made', 'imports']"
522,13,"['However', 'said', 'U', 'remains', 'supplier', 'last', 'resort', 'Soviet', 'Union', 'noting', 'Soviets', 'recently', 'begun', 'first', 'U', 'grain', 'purchases', 'season', 'buying', 'mln', 'tonnes', 'corn']"
522,14,"['Martell', 'cited', 'USDA', 'statistics', 'showing', 'since', 'grain', 'embargo', 'U', 'major', 'supplier', 'grain', 'USSR', 'years', 'heavy', 'Soviet', 'demand']"
522,15,"['U', 'supplied', 'pct', 'record', 'Soviet', 'grain', 'imports', 'mln', 'tonnes']"
522,16,"['Soviet', 'Union', 'bought', 'mln', 'tonnes', 'grain', 'turned', 'U', 'pct', 'total']"
522,17,[]
522,18,[]
523,0,[]
523,1,[]
523,2,"['EXPORTERS', 'REPORT', 'TONNES', 'CORN', 'CORN', 'SWITCHED', 'UNKNOWN', 'USSR']"
524,0,[]
524,1,"['department', 'said', 'semolina', 'shipment', 'April', 'October', 'bonus', 'awarded', 'dlrs', 'per', 'tonne']"
524,2,[]
524,3,[]
524,4,[]
525,0,[]
525,1,"['summary', 'World', 'Agriculture', 'Report', 'department', 'said', 'grain', 'production', 'sub', 'Saharan', 'Africa', 'record', 'high', 'gains', 'almost', 'every', 'country']"
525,2,"['However', 'food', 'needs', 'Central', 'America', 'rose', 'worsened', 'drought', 'reduced', 'crops', 'civil', 'strife']"
525,3,[]
525,4,[]
525,5,[]
525,6,[]
525,7,[]
526,0,"['U', 'SUGAR', 'PROGRAM', 'CUT', 'SENT', 'CONGRESS', 'USDA', 'U', 'Agriculture', 'Department', 'formally', 'transmitted', 'Congress', 'long', 'awaited', 'proposal', 'drastically', 'slash', 'sugar', 'loan', 'rate', 'compensate', 'growers', 'cut', 'targeted', 'income', 'payments']"
526,1,[]
526,2,"['Sugarcane', 'beet', 'growers', 'would', 'compensated', 'government', 'price', 'support', 'cut', 'targeted', 'income', 'payments', 'four', 'years']"
526,3,[]
526,4,"['administration', 'sugar', 'proposal', 'expected', 'introduced', 'House', 'Representatives', 'next', 'week', 'Rep', 'John', 'Porter', 'R', 'Ill', 'Congressional', 'sources', 'said', 'program', 'cut', 'drastic', 'unlikely', 'adopted', 'either', 'House', 'Senate', 'politically', 'influential', 'sugar', 'corn', 'growers', 'high', 'fructose', 'corn', 'syrup', 'producers', 'strongly', 'resist']"
526,5,[]
526,6,"['also', 'excludes', 'payment', 'output', 'exceeding', 'short', 'tons', 'raw', 'sugar', 'per', 'grower']"
526,7,"['example', 'first', 'tons', 'production', 'grower', 'would', 'receive', 'cts', 'per', 'lb', 'fiscal', 'cts', 'cts', 'cts']"
526,8,[]
526,9,"['Myers', 'said', 'administration', 'proposing', 'drastic', 'changes', 'sugar', 'program', 'current', 'high', 'price', 'support', 'causing', 'adverse', 'trends', 'sugar', 'industry']"
526,10,"['said', 'current', 'program', 'artificially', 'stimulated', 'domestic', 'sugar', 'corn', 'sweetener', 'production', 'allowed', 'corn', 'sweeteners', 'make', 'market', 'inroads']"
526,11,[]
526,12,"['hurt', 'cane', 'sugar', 'refiners', 'rely', 'imported', 'sugar', 'processing']"
526,13,"['Furthermore', 'USDA', 'said', 'current', 'sugar', 'program', 'gives', 'overseas', 'manufacturers', 'sugar', 'containing', 'products', 'competitive', 'advantage']"
526,14,"['result', 'higher', 'imports', 'sugar', 'containing', 'products', 'flight', 'U', 'processing', 'facilities', 'overseas', 'take', 'advantage', 'cheaper', 'sugar']"
526,15,"['USDA', 'also', 'said', 'current', 'program', 'imposes', 'heavy', 'cost', 'U', 'consumers', 'industrial', 'users']"
526,16,"['fiscal', 'USDA', 'said', 'consumers', 'paying', 'nearly', 'two', 'billion', 'dlrs', 'necessary', 'sugar']"
526,17,[]
526,18,"['following', 'table', 'lists', 'rate', 'payments', 'cts', 'per', 'lb', 'growers', 'quantity', 'covered', 'short', 'tons', 'recoverable', 'raw', 'sugar', 'administration', 'proposal', 'compensate', 'sugar', 'growers', 'targeted', 'payments']"
526,19,"['QUANTITY', 'First', 'tons', 'tons', 'nil', 'nil', 'nil', 'nil']"
527,0,[]
527,1,[]
527,2,"['season', 'ran', 'April', 'December', 'seaway', 'moved', 'mln', 'metric', 'tons', 'freight', 'Montreal', 'Lake', 'Ontario', 'mln', 'tons', 'Welland', 'Canal', 'linking', 'Lake', 'Erie', 'Lake', 'Ontario']"
527,3,"['comparison', 'mln', 'tons', 'cargo', 'traveled', 'Montreal', 'Lake', 'Ontario', 'section', 'mln', 'eight', 'lock', 'canal']"
527,4,"['waterway', 'expected', 'lose', 'mln', 'Canadian', 'dlrs', 'year', 'estimated', 'deficit', 'fiscal', 'ending', 'March', 'said', 'William', 'Blair', 'executive', 'member', 'Canada', 'St', 'Lawrence', 'Seaway', 'Authority']"
527,5,"['seaway', 'moves', 'one', 'half', 'Canada', 'exported', 'grain']"
527,6,"['exports', 'single', 'important', 'commodity', 'carried', 'waterway', 'depressed', 'world', 'surpluses']"
